timestamp,lookahead_hours,close,volume,rsi,macd,bb_position,volatility,trend_strength,volume_ratio,max_drawdown,final_pnl,exit_needed,entry_price,exit_price,hold_duration_minutes,target
2025-08-13T04:35:00,1,119627.38,2.6324,42.9877491314698,-0.22156387455470394,0.3971203840700228,0.000514954412423913,-0.0009710582333535854,0.39568821708976015,-0.2620470330454537,-0.18659607859003613,False,119627.38,119404.16,61,0
2025-08-13T23:20:00,1,123200.0,9.26044,57.712587284461584,-10.310577774391277,1.0,0.0004901823810293095,0.0002556508582655154,0.867862797776021,-0.014699675324675797,0.5673782467532424,False,123200.0,123899.01,61,0
2025-08-14T04:35:00,2,123219.69,6.0504,38.87492304535303,-33.3790815181128,0.16242405633893647,0.000495656200517687,-0.0011294396177697176,0.6869154396969047,-1.524269376103768,-1.2044665913377963,True,123219.69,121735.55,121,1
2025-09-26T12:50:00,4,109376.23,9.81341,39.78012909310643,85.74575546762208,0.45381459899568827,0.0006973150261402435,0.0012719080952173004,0.46008301860794915,-0.5110708240720957,0.03714701082676251,True,109376.23,109416.86,241,1
2025-08-15T00:20:00,1,118247.17,8.40128,42.77075151931459,-12.432767842226895,0.0,0.0004550845864933671,0.00019499503470398074,1.3116895891133862,-0.17793237673256296,-0.03618691254936046,False,118247.17,118204.38,61,0
2025-09-24T04:05:00,1,111598.9,11.62883,37.38991714280967,-65.38622094664606,0.08800865178910378,0.0006270458627225673,-0.0016513062375534677,0.9403811086658261,-0.36640146094629444,0.5091358427368033,False,111598.9,112167.09,61,0
2025-08-04T13:20:00,2,114281.46,7.19355,39.27343195589284,-9.171668714188854,0.0,0.0003669705660099228,-0.00010681172152177128,1.3883171561435956,-0.10811027440496726,0.5196818451566808,False,114281.46,114875.36,121,0
2025-08-17T03:50:00,1,117721.58,5.34306,87.4142517149686,39.269579164727475,0.7954287825211819,0.00044202150897966605,0.0014698434220309312,1.6530162236940573,-0.03111579032493843,0.2554926632823006,False,117721.58,118022.35,61,0
2025-10-10T22:20:00,2,113329.88,160.71122,78.09499253147443,229.83584206964588,0.6229409470347658,0.0043674676135946775,0.007046041253918762,0.8550154501198978,-1.37820670065123,-1.1983953393403393,True,113329.88,111971.74,121,1
2025-08-08T17:35:00,4,116469.5,3.98122,59.88081725312114,30.46049965711427,0.8323368073534457,0.0004959722675445768,0.0010729809830535664,0.5192027977567044,-0.1121667045878959,0.3601629611185726,False,116469.5,116888.98,241,0
2025-08-24T12:35:00,6,114631.35,6.87384,24.10230290682908,-20.075714906008216,0.0,0.00042133582857292116,-0.0013033891482993104,1.3294135861564156,-0.3108660937867397,0.22163221492200666,False,114631.35,114885.41,361,0
2025-09-25T19:05:00,2,109866.65,4.81796,82.88814517637645,106.04040448807064,0.7998052644536852,0.0014079315442610326,0.004702342971825385,0.2629935860772611,-0.7320328780389634,-0.5715747226296617,True,109866.65,109238.68,121,1
2025-10-10T16:50:00,6,118511.19,134.84062,9.76901807077543,-125.17214173266257,0.01863760197358903,0.0022642584809924693,-0.007077332496965396,5.227330219820635,-12.265449363895517,-4.1168517504549635,True,118511.19,113632.26,361,1
